TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Bahrain,1,0x5e0x5e,00:35:51.5610000,26,1,0,00:01:34.9420000,True,Alpine,0,False,False,
Bahrain,1,kkulkkule,00:35:56.7790000,18,2,0,00:01:36.4870000,False,Williams,0,False,False,
Bahrain,1,George Russell,00:36:04.7480000,15,3,0,00:01:38.6930000,False,Mercedes-AMG Petronas,0,False,True,
Bahrain,1,Fernando Alonso,00:36:06.5770000,12,4,0,00:01:38.9240000,False,Aston Martin,0,False,True,
Bahrain,1,dev-Tobby,00:36:11.7380000,10,5,0,00:01:37.0610000,False,McLaren,0,False,False,
Bahrain,1,Charles Leclerc,00:36:13.3470000,8,6,0,00:01:39.3380000,False,Ferrari,0,False,True,
Bahrain,1,Logan Sargeant,00:36:18.7030000,6,7,0,00:01:39.9210000,False,Williams,0,False,True,
Bahrain,1,Daniel Ricciardo,00:36:19.5060000,4,8,0,00:01:40.3220000,False,World Car,0,False,True,
Bahrain,1,Sergio Perez,00:36:20.2130000,2,9,0,00:01:39.4560000,False,Red Bull,0,False,True,
Bahrain,1,Oscar Piastri,00:36:24.8550000,1,10,0,00:01:39.7970000,False,McLaren,0,False,True,
Bahrain,1,Carlos Sainz,00:36:26.5030000,0,11,0,00:01:39.4830000,False,Ferrari,0,False,True,
Bahrain,1,Lance Stroll,00:36:26.6150000,0,12,0,00:01:40.2500000,False,Aston Martin,0,False,True,
Bahrain,1,Nico Hulkenberg,00:36:27.2030000,0,13,0,00:01:40.5060000,False,Haas,0,False,True,
Bahrain,1,Yuki Tsunoda,00:36:27.5860000,0,14,0,00:01:39.9770000,False,AlphaTauri,0,False,True,
Bahrain,1,Guanyu Zhou,00:36:28.4300000,0,15,0,00:01:38.9390000,False,Alfa Romeo,0,False,True,
Bahrain,1,Valtteri Bottas,00:36:32.8980000,0,16,0,00:01:40.0910000,False,Alfa Romeo,0,False,True,
Bahrain,1,dayofsoul,00:36:43.4460000,0,17,0,00:01:35.4240000,False,Red Bull,0,False,False,
Bahrain,1,Pierre Gasly,00:36:45.7760000,0,18,0,00:01:38.4400000,False,Alpine,0,False,True,
Bahrain,1,Lewis Hamilton,00:17:50.9080000,0,19,0,00:01:39.1870000,False,Mercedes-AMG Petronas,0,False,True,
Bahrain,1,Kevin Magnussen,00:21:44.5830000,0,20,0,00:01:40.5800000,False,Haas,0,False,True,
