TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Saudi Arabia,1,0x5e0x5e,00:31:23.6270000,26,1,0,00:01:33.3360000,True,Alpine,0,False,False,
Saudi Arabia,1,kkulkkule,00:31:23.9200000,18,2,0,00:01:33.7220000,False,Williams,0,False,False,
Saudi Arabia,1,dev-Tobby,00:31:27.4040000,15,3,0,00:01:33.5640000,False,McLaren,0,False,False,
Saudi Arabia,1,Fernando Alonso,00:31:40.9880000,12,4,0,00:01:36.9850000,False,Aston Martin,0,False,True,
Saudi Arabia,1,Lewis Hamilton,00:31:41.0380000,10,5,0,00:01:37.7800000,False,Mercedes-AMG Petronas,0,False,True,
Saudi Arabia,1,Oscar Piastri,00:31:43.7990000,8,6,0,00:01:37.7610000,False,McLaren,0,False,True,
Saudi Arabia,1,George Russell,00:31:43.9180000,6,7,0,00:01:38.1780000,False,Mercedes-AMG Petronas,0,False,True,
Saudi Arabia,1,Charles Leclerc,00:31:43.9220000,4,8,0,00:01:37.8530000,False,Ferrari,0,False,True,
Saudi Arabia,1,Guanyu Zhou,00:31:48.4690000,2,9,0,00:01:38.8070000,False,Alfa Romeo,0,False,True,
Saudi Arabia,1,Valtteri Bottas,00:31:49.3290000,1,10,0,00:01:38.8480000,False,Alfa Romeo,0,False,True,
Saudi Arabia,1,Logan Sargeant,00:31:49.6950000,0,11,0,00:01:38.3130000,False,Williams,0,False,True,
Saudi Arabia,1,Carlos Sainz,00:31:51.8200000,0,12,0,00:01:37.9930000,False,Ferrari,0,False,True,
Saudi Arabia,1,Pierre Gasly,00:31:52.5240000,0,13,0,00:01:39.1220000,False,Alpine,0,False,True,
Saudi Arabia,1,Nico Hulkenberg,00:31:52.8120000,0,14,0,00:01:39.0460000,False,Haas,0,False,True,
Saudi Arabia,1,Lance Stroll,00:31:53.1360000,0,15,0,00:01:39.3180000,False,Aston Martin,0,False,True,
Saudi Arabia,1,Yuki Tsunoda,00:31:53.1650000,0,16,0,00:01:39.1530000,False,AlphaTauri,0,False,True,
Saudi Arabia,1,Daniel Ricciardo,00:31:55.3330000,0,17,0,00:01:39.7340000,False,World Car,0,False,True,
Saudi Arabia,1,Kevin Magnussen,00:31:56.0720000,0,18,0,00:01:39.2710000,False,Haas,0,False,True,
Saudi Arabia,1,dayofsoul,00:17:08.0640000,0,19,0,00:01:37.2570000,False,Red Bull,0,False,False,
Saudi Arabia,1,Sergio Perez,00:26:59.1010000,0,20,0,00:01:38.0860000,False,Red Bull,0,False,True,
