TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Singapore,1,Fernando Alonso,00:40:23.7990000,25,1,0,00:01:40.9720000,False,Aston Martin,0,False,True,
Singapore,1,Sergio Perez,00:40:35.7520000,18,2,0,00:01:42.7040000,False,Red Bull,0,False,True,
Singapore,1,Max Verstappen,00:41:01.1070000,15,3,0,00:01:40.1730000,False,Red Bull,0,False,True,
Singapore,1,Lando Norris,00:41:03.2290000,12,4,0,00:01:43.6670000,False,McLaren,0,False,True,
Singapore,1,Oscar Piastri,00:41:03.6040000,11,5,0,00:01:39.7940000,True,McLaren,0,False,True,
Singapore,1,Yuki Tsunoda,00:41:04.0350000,8,6,0,00:01:41.3290000,False,AlphaTauri,0,False,True,
Singapore,1,Kevin Magnussen,00:41:05.0690000,6,7,0,00:01:41.1260000,False,Haas,0,False,True,
Singapore,1,Logan Sargeant,00:41:08.3960000,4,8,0,00:01:41.3100000,False,Williams,0,False,True,
Singapore,1,Esteban Ocon,00:41:09.5990000,2,9,0,00:01:40.7770000,False,Alpine,0,False,True,
Singapore,1,kkulkkule,00:41:10.9090000,1,10,0,00:01:42.8060000,False,Mercedes-AMG Petronas,0,False,False,
Singapore,1,Lance Stroll,00:41:21.1640000,0,11,0,00:01:41.7090000,False,Aston Martin,0,False,True,
Singapore,1,Pierre Gasly,00:41:23.2270000,0,12,0,00:01:40.7950000,False,Alpine,0,False,True,
Singapore,1,Valtteri Bottas,00:41:24.0220000,0,13,0,00:01:42.4990000,False,Alfa Romeo,0,False,True,
Singapore,1,Alex Albon,00:41:24.1600000,0,14,0,00:01:40.1240000,False,Williams,0,False,True,
Singapore,1,Nico Hulkenberg,00:41:34.4890000,0,15,0,00:01:41.0440000,False,Haas,0,False,True,
Singapore,1,Guanyu Zhou,00:41:35.3240000,0,16,0,00:01:41.0420000,False,Alfa Romeo,0,False,True,
Singapore,1,Daniel Ricciardo,00:20:45.0320000,0,17,0,00:01:43.2750000,False,World Car,0,False,True,
Singapore,1,dayofsoul,00:21:38.3730000,0,18,0,00:01:43.0490000,False,Mercedes-AMG Petronas,0,False,False,
Singapore,1,dev-Tobby,00:37:24.6480000,0,19,0,00:01:40.5080000,False,Ferrari,0,False,False,
Singapore,1,0x5e0x5e,00:00:44.2360000,0,20,0,00:00:00,False,Ferrari,0,False,False,
