TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Bahrain,1,kkulkkule,00:32:43.6160000,26,1,0,00:01:33.6210000,True,Ferrari,0,False,False,
Bahrain,1,0x5e0x5e,00:33:04.4370000,18,2,0,00:01:34.8190000,False,Aston Martin,0,False,False,
Bahrain,1,dev-Tobby,00:33:14.7740000,15,3,0,00:01:36.5270000,False,Red Bull,0,False,False,
Bahrain,1,Charles Leclerc,00:33:26.8050000,12,4,0,00:01:37.3830000,False,Ferrari,0,False,True,
Bahrain,1,Yuki Tsunoda,00:33:27.5700000,10,5,0,00:01:37.2810000,False,AlphaTauri,0,False,True,
Bahrain,1,Max Verstappen,00:33:28.9190000,8,6,0,00:01:37.4580000,False,Red Bull,0,False,True,
Bahrain,1,Lando Norris,00:33:31.1920000,6,7,0,00:01:37.3200000,False,McLaren,0,False,True,
Bahrain,1,Lewis Hamilton,00:33:31.5220000,4,8,0,00:01:37.3810000,False,Mercedes-AMG Petronas,0,False,True,
Bahrain,1,Alex Albon,00:33:34.9120000,2,9,0,00:01:37.4060000,False,Williams,0,False,True,
Bahrain,1,Nico Hulkenberg,00:33:38.4240000,1,10,0,00:01:37.4080000,False,Haas,0,False,True,
Bahrain,1,Oscar Piastri,00:33:39.0450000,0,11,0,00:01:37.1580000,False,McLaren,0,False,True,
Bahrain,1,Guanyu Zhou,00:33:39.9190000,0,12,0,00:01:37.4940000,False,Alfa Romeo,0,False,True,
Bahrain,1,Valtteri Bottas,00:33:40.5040000,0,13,0,00:01:37.3810000,False,Alfa Romeo,0,False,True,
Bahrain,1,George Russell,00:33:42.3350000,0,14,0,00:01:37.2450000,False,Mercedes-AMG Petronas,0,False,True,
Bahrain,1,Fernando Alonso,00:33:42.8870000,0,15,0,00:01:37.3320000,False,Aston Martin,0,False,True,
Bahrain,1,Kevin Magnussen,00:33:51.2590000,0,16,0,00:01:37.3860000,False,Haas,0,False,True,
Bahrain,1,Esteban Ocon,00:34:05.9800000,0,17,0,00:01:38.0210000,False,Alpine,0,False,True,
Bahrain,1,Daniel Ricciardo,00:34:06.6280000,0,18,0,00:01:37.7400000,False,World Car,0,False,True,
Bahrain,1,Logan Sargeant,00:07:25.5530000,0,19,0,00:01:38.8230000,False,Williams,0,False,True,
Bahrain,1,Pierre Gasly,00:17:48.6670000,0,20,0,00:01:39.0020000,False,Alpine,0,False,True,
