TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Austria,1,0x5e0x5e,00:31:04.2350000,25,1,0,00:01:08.8070000,False,Aston Martin,0,False,False,
Austria,1,Max Verstappen,00:31:15.0140000,18,2,0,00:01:10.5350000,False,Red Bull,0,False,True,
Austria,1,George Russell,00:31:27.1450000,15,3,0,00:01:11.0360000,False,Mercedes-AMG Petronas,0,False,True,
Austria,1,Charles Leclerc,00:31:27.3810000,12,4,0,00:01:10.9290000,False,Ferrari,0,False,True,
Austria,1,Lewis Hamilton,00:31:33.7950000,10,5,0,00:01:11.0260000,False,Mercedes-AMG Petronas,0,False,True,
Austria,1,Fernando Alonso,00:31:35.4300000,8,6,0,00:01:11.1510000,False,Aston Martin,0,False,True,
Austria,1,Oscar Piastri,00:31:36.0650000,6,7,0,00:01:11.3950000,False,McLaren,0,False,True,
Austria,1,Lando Norris,00:31:36.4320000,4,8,0,00:01:11.0910000,False,McLaren,0,False,True,
Austria,1,Valtteri Bottas,00:31:41.1940000,2,9,0,00:01:12.0060000,False,Alfa Romeo,0,False,True,
Austria,1,Alex Albon,00:31:41.5640000,1,10,0,00:01:11.5910000,False,Williams,0,False,True,
Austria,1,Yuki Tsunoda,00:31:44.1870000,0,11,0,00:01:11.4720000,False,AlphaTauri,0,False,True,
Austria,1,Logan Sargeant,00:31:46.3290000,0,12,0,00:01:11.3010000,False,Williams,0,False,True,
Austria,1,Daniel Ricciardo,00:31:48.4730000,0,13,0,00:01:11.4470000,False,World Car,0,False,True,
Austria,1,Esteban Ocon,00:31:50.0240000,0,14,0,00:01:11.5640000,False,Alpine,0,False,True,
Austria,1,Pierre Gasly,00:31:50.7010000,0,15,0,00:01:11.5910000,False,Alpine,0,False,True,
Austria,1,Kevin Magnussen,00:31:52.5760000,0,16,0,00:01:11.8070000,False,Haas,0,False,True,
Austria,1,dev-Tobby,00:32:00.3970000,0,17,0,00:01:09.0950000,False,Red Bull,0,False,False,
Austria,1,Nico Hulkenberg,00:32:01.8250000,0,18,0,00:01:10.1530000,False,Haas,0,False,True,
Austria,1,kkulkkule,00:05:21.8780000,0,19,0,00:01:08.6800000,True,Ferrari,0,False,False,
Austria,1,Guanyu Zhou,00:30:16.7770000,0,20,0,00:01:11.1840000,False,Alfa Romeo,0,False,True,
