TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Hungary,1,kkulkkule,00:35:18.1330000,26,1,0,00:01:19.9150000,True,Ferrari,0,False,False,
Hungary,1,Lewis Hamilton,00:35:52.1880000,18,2,0,00:01:23.3010000,False,Mercedes-AMG Petronas,0,False,True,
Hungary,1,Max Verstappen,00:35:54.6530000,15,3,0,00:01:23.4480000,False,Red Bull,0,False,True,
Hungary,1,Alex Albon,00:35:58.3630000,12,4,0,00:01:23.3820000,False,Williams,0,False,True,
Hungary,1,0x5e0x5e,00:36:11.3110000,10,5,0,00:01:22.4430000,False,Aston Martin,0,False,False,
Hungary,1,Guanyu Zhou,00:36:11.7470000,8,6,0,00:01:23.7270000,False,Alfa Romeo,0,False,True,
Hungary,1,Charles Leclerc,00:36:12.8310000,6,7,0,00:01:23.2220000,False,Ferrari,0,False,True,
Hungary,1,Fernando Alonso,00:36:13.7130000,4,8,0,00:01:23.2050000,False,Aston Martin,0,False,True,
Hungary,1,Kevin Magnussen,00:36:15.0620000,2,9,0,00:01:24.2560000,False,Haas,0,False,True,
Hungary,1,Logan Sargeant,00:36:15.9480000,1,10,0,00:01:23.9740000,False,Williams,0,False,True,
Hungary,1,dev-Tobby,00:35:26.1470000,0,11,0,00:01:22.6420000,False,Red Bull,0,False,False,
Hungary,1,George Russell,00:36:16.2410000,0,12,0,00:01:23.5620000,False,Mercedes-AMG Petronas,0,False,True,
Hungary,1,Nico Hulkenberg,00:36:16.8900000,0,13,0,00:01:24.3430000,False,Haas,0,False,True,
Hungary,1,Lando Norris,00:36:17.4050000,0,14,0,00:01:24.3370000,False,McLaren,0,False,True,
Hungary,1,Daniel Ricciardo,00:36:18.0080000,0,15,0,00:01:24.3960000,False,World Car,0,False,True,
Hungary,1,Pierre Gasly,00:36:21.7140000,0,16,0,00:01:24.5970000,False,Alpine,0,False,True,
Hungary,1,Valtteri Bottas,00:36:23.5990000,0,17,0,00:01:24.5200000,False,Alfa Romeo,0,False,True,
Hungary,1,Esteban Ocon,00:36:24.2910000,0,18,0,00:01:24.5630000,False,Alpine,0,False,True,
Hungary,1,Oscar Piastri,00:36:24.6180000,0,19,0,00:01:23.6480000,False,McLaren,0,False,True,
Hungary,1,Yuki Tsunoda,00:15:49.8540000,0,20,0,00:01:23.9870000,False,AlphaTauri,0,False,True,
