TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
France,1,0x5e0x5e,00:32:11.6510000,26,1,0,00:01:35.2700000,True,Aston Martin,0,False,False,
France,1,kkulkkule,00:32:20.3550000,18,2,0,00:01:36.0670000,False,Ferrari,0,False,False,
France,1,dev-Tobby,00:32:55.8450000,15,3,0,00:01:37.2120000,False,Red Bull,0,False,False,
France,1,Fernando Alonso,00:33:04.0650000,12,4,0,00:01:38.6040000,False,Aston Martin,0,False,True,
France,1,Yuki Tsunoda,00:33:05.1930000,10,5,0,00:01:39.0060000,False,AlphaTauri,0,False,True,
France,1,Lewis Hamilton,00:33:18.0320000,8,6,0,00:01:39.6650000,False,Mercedes-AMG Petronas,0,False,True,
France,1,Alex Albon,00:33:18.4240000,6,7,0,00:01:39.4160000,False,Williams,0,False,True,
France,1,Guanyu Zhou,00:33:18.8420000,4,8,0,00:01:39.2170000,False,Alfa Romeo,0,False,True,
France,1,Lando Norris,00:33:19.1830000,2,9,0,00:01:38.7010000,False,McLaren,0,False,True,
France,1,Max Verstappen,00:33:19.9010000,1,10,0,00:01:39.2480000,False,Red Bull,0,False,True,
France,1,Charles Leclerc,00:33:20.3820000,0,11,0,00:01:39.1630000,False,Ferrari,0,False,True,
France,1,George Russell,00:33:20.6230000,0,12,0,00:01:39.2100000,False,Mercedes-AMG Petronas,0,False,True,
France,1,Valtteri Bottas,00:33:21.1010000,0,13,0,00:01:39.1960000,False,Alfa Romeo,0,False,True,
France,1,Logan Sargeant,00:33:21.3790000,0,14,0,00:01:38.9200000,False,Williams,0,False,True,
France,1,Nico Hulkenberg,00:33:22.0530000,0,15,0,00:01:39.5080000,False,Haas,0,False,True,
France,1,Esteban Ocon,00:33:22.6910000,0,16,0,00:01:39.3800000,False,Alpine,0,False,True,
France,1,Pierre Gasly,00:33:23.2230000,0,17,0,00:01:38.7820000,False,Alpine,0,False,True,
France,1,Kevin Magnussen,00:33:23.4150000,0,18,0,00:01:39.3550000,False,Haas,0,False,True,
France,1,Daniel Ricciardo,00:33:23.9040000,0,19,0,00:01:39.6950000,False,World Car,0,False,True,
France,1,Oscar Piastri,00:09:37.0890000,0,20,0,00:01:48.6960000,False,McLaren,0,False,True,
