TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Texas,1,0x5e0x5e,00:33:55.8470000,25,1,0,00:01:38.8510000,False,Aston Martin,0,False,False,
Texas,1,kkulkkule,00:33:58.9660000,19,2,0,00:01:38.2030000,True,Ferrari,0,False,False,
Texas,1,dev-Tobby,00:34:26.2980000,15,3,0,00:01:39.9980000,False,Red Bull,0,False,False,
Texas,1,Max Verstappen,00:34:44.1070000,12,4,0,00:01:41.9080000,False,Red Bull,0,False,True,
Texas,1,Lewis Hamilton,00:34:45.5670000,10,5,0,00:01:42.1560000,False,Mercedes-AMG Petronas,0,False,True,
Texas,1,Charles Leclerc,00:34:48.3130000,8,6,0,00:01:42.3350000,False,Ferrari,0,False,True,
Texas,1,Alex Albon,00:34:48.9960000,6,7,0,00:01:42.3390000,False,Williams,0,False,True,
Texas,1,Lando Norris,00:34:53.0200000,4,8,0,00:01:42.5160000,False,McLaren,0,False,True,
Texas,1,Guanyu Zhou,00:34:53.4580000,2,9,0,00:01:42.3990000,False,Alfa Romeo,0,False,True,
Texas,1,Fernando Alonso,00:34:53.8720000,1,10,0,00:01:42.4650000,False,Aston Martin,0,False,True,
Texas,1,Valtteri Bottas,00:34:55.0140000,0,11,0,00:01:42.3900000,False,Alfa Romeo,0,False,True,
Texas,1,George Russell,00:34:55.9930000,0,12,0,00:01:42.4480000,False,Mercedes-AMG Petronas,0,False,True,
Texas,1,Logan Sargeant,00:34:56.1190000,0,13,0,00:01:42.5130000,False,Williams,0,False,True,
Texas,1,Oscar Piastri,00:34:56.3240000,0,14,0,00:01:42.5230000,False,McLaren,0,False,True,
Texas,1,Pierre Gasly,00:35:07.0160000,0,15,0,00:01:43.5640000,False,Alpine,0,False,True,
Texas,1,Nico Hulkenberg,00:35:09.0240000,0,16,0,00:01:43.3280000,False,Haas,0,False,True,
Texas,1,Esteban Ocon,00:35:09.4060000,0,17,0,00:01:43.1450000,False,Alpine,0,False,True,
Texas,1,Daniel Ricciardo,00:35:09.5060000,0,18,0,00:01:42.8350000,False,World Car,0,False,True,
Texas,1,Kevin Magnussen,00:35:28.7960000,0,19,0,00:01:43.5440000,False,Haas,0,False,True,
Texas,1,Yuki Tsunoda,00:04:01.4990000,0,20,0,00:01:43.1000000,False,AlphaTauri,0,False,True,
