TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Mexico,1,George Russell,00:39:19.4530000,25,1,0,00:01:24.9620000,False,Mercedes-AMG Petronas,0,False,True,
Mexico,1,Oscar Piastri,00:39:34.6320000,18,2,0,00:01:24.8140000,False,McLaren,0,False,True,
Mexico,1,Yuki Tsunoda,00:39:40.6690000,15,3,0,00:01:27.2500000,False,AlphaTauri,0,False,True,
Mexico,1,Sergio Perez,00:39:43.8240000,12,4,0,00:01:26.2150000,False,Red Bull,0,False,True,
Mexico,1,Guanyu Zhou,00:39:44.5080000,10,5,0,00:01:26.4250000,False,Alfa Romeo,0,False,True,
Mexico,1,Carlos Sainz,00:39:46.5020000,8,6,0,00:01:27.2880000,False,Ferrari,0,False,True,
Mexico,1,Lance Stroll,00:39:47.3610000,6,7,0,00:01:27.4000000,False,Aston Martin,0,False,True,
Mexico,1,Logan Sargeant,00:39:47.9170000,4,8,0,00:01:26.6910000,False,Williams,0,False,True,
Mexico,1,Pierre Gasly,00:39:48.3100000,2,9,0,00:01:26.4790000,False,Alpine,0,False,True,
Mexico,1,Kevin Magnussen,00:39:52.6460000,1,10,0,00:01:27.2100000,False,Haas,0,False,True,
Mexico,1,Nico Hulkenberg,00:39:54.5170000,0,11,0,00:01:27.2360000,False,Haas,0,False,True,
Mexico,1,Lewis Hamilton,00:39:56.7730000,0,12,0,00:01:27.8120000,False,Mercedes-AMG Petronas,0,False,True,
Mexico,1,kkulkkule,00:40:01.9940000,0,13,0,00:01:24.4930000,False,Williams,0,False,False,
Mexico,1,Max Verstappen,00:40:31.9690000,0,14,0,00:01:27.0740000,False,Red Bull,0,False,True,
Mexico,1,dev-Tobby,00:40:35.7840000,0,15,0,00:01:25.2860000,False,McLaren,0,False,False,
Mexico,1,Charles Leclerc,00:02:51.9340000,0,16,0,00:01:31.2780000,False,Ferrari,0,False,True,
Mexico,1,Daniel Ricciardo,00:06:19.4050000,0,17,0,00:01:27.3780000,False,World Car,0,False,True,
Mexico,1,Fernando Alonso,00:09:16.3650000,0,18,0,00:01:29.1240000,False,Aston Martin,0,False,True,
Mexico,1,0x5e0x5e,00:22:04.6690000,0,19,0,00:01:23.5450000,True,Alpine,0,False,False,
Mexico,1,Valtteri Bottas,00:23:35.4460000,0,20,0,00:01:27.9560000,False,Alfa Romeo,0,False,True,
