TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Miami,1,0x5e0x5e,00:34:42.3050000,26,1,0,00:01:33.2770000,True,Alpine,0,False,False,
Miami,1,kkulkkule,00:35:02.2020000,18,2,0,00:01:34.5840000,False,Williams,0,False,False,
Miami,1,Nico Hulkenberg,00:35:09.5980000,15,3,0,00:01:36.7350000,False,Haas,0,False,True,
Miami,1,Yuki Tsunoda,00:35:18.9550000,12,4,0,00:01:36.6530000,False,AlphaTauri,0,False,True,
Miami,1,Carlos Sainz,00:35:23.6590000,10,5,0,00:01:36.9650000,False,Ferrari,0,False,True,
Miami,1,Lewis Hamilton,00:35:24.0320000,8,6,0,00:01:36.7720000,False,Mercedes-AMG Petronas,0,False,True,
Miami,1,Sergio Perez,00:35:37.6210000,6,7,0,00:01:36.8480000,False,Red Bull,0,False,True,
Miami,1,Max Verstappen,00:35:38.1830000,4,8,0,00:01:36.8850000,False,Red Bull,0,False,True,
Miami,1,Kevin Magnussen,00:35:38.6220000,2,9,0,00:01:36.7780000,False,Haas,0,False,True,
Miami,1,George Russell,00:35:43.6410000,1,10,0,00:01:36.6960000,False,Mercedes-AMG Petronas,0,False,True,
Miami,1,Lance Stroll,00:35:53.4600000,0,11,0,00:01:37.0460000,False,Aston Martin,0,False,True,
Miami,1,Charles Leclerc,00:35:56.0140000,0,12,0,00:01:36.7410000,False,Ferrari,0,False,True,
Miami,1,Valtteri Bottas,00:35:57.6280000,0,13,0,00:01:36.7920000,False,Alfa Romeo,0,False,True,
Miami,1,Logan Sargeant,00:36:07.0700000,0,14,0,00:01:36.7780000,False,Williams,0,False,True,
Miami,1,Daniel Ricciardo,00:08:35.2960000,0,15,0,00:01:36.9710000,False,World Car,0,False,True,
Miami,1,dev-Tobby,00:15:01.3380000,0,16,0,00:01:36.6160000,False,McLaren,0,False,False,
Miami,1,Fernando Alonso,00:00:00,0,17,0,00:01:36.5930000,False,Aston Martin,0,False,True,
Miami,1,Pierre Gasly,00:00:00,0,18,0,00:01:36.9130000,False,Alpine,0,False,True,
Miami,1,Oscar Piastri,00:00:00,0,19,0,00:01:36.0910000,False,McLaren,0,False,True,
Miami,1,Guanyu Zhou,00:00:00,0,20,0,00:01:36.6150000,False,Alfa Romeo,0,False,True,
