TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Brazil,1,0x5e0x5e,00:33:07.9720000,26,1,0,00:01:13.6120000,True,Alpine,0,False,False,
Brazil,1,kkulkkule,00:33:12.7670000,18,2,0,00:01:14.2840000,False,Williams,0,False,False,
Brazil,1,Max Verstappen,00:33:21.4180000,15,3,0,00:01:15.5430000,False,Red Bull,0,False,True,
Brazil,1,Charles Leclerc,00:33:24.0890000,12,4,0,00:01:15.6340000,False,Ferrari,0,False,True,
Brazil,1,Lewis Hamilton,00:33:27.7280000,10,5,0,00:01:15.8280000,False,Mercedes-AMG Petronas,0,False,True,
Brazil,1,Sergio Perez,00:33:28.2270000,8,6,0,00:01:15.8880000,False,Red Bull,0,False,True,
Brazil,1,Carlos Sainz,00:33:31.1470000,6,7,0,00:01:16.3700000,False,Ferrari,0,False,True,
Brazil,1,Fernando Alonso,00:33:33.5370000,4,8,0,00:01:15.9080000,False,Aston Martin,0,False,True,
Brazil,1,George Russell,00:33:35.6600000,2,9,0,00:01:15.8650000,False,Mercedes-AMG Petronas,0,False,True,
Brazil,1,Yuki Tsunoda,00:33:36.6470000,1,10,0,00:01:16.4050000,False,AlphaTauri,0,False,True,
Brazil,1,Daniel Ricciardo,00:33:43.7640000,0,11,0,00:01:16.9610000,False,World Car,0,False,True,
Brazil,1,Nico Hulkenberg,00:33:45.7370000,0,12,0,00:01:17.0250000,False,Haas,0,False,True,
Brazil,1,Pierre Gasly,00:33:47.6140000,0,13,0,00:01:16.8640000,False,Alpine,0,False,True,
Brazil,1,Oscar Piastri,00:33:48.2520000,0,14,0,00:01:16.5760000,False,McLaren,0,False,True,
Brazil,1,Valtteri Bottas,00:33:48.2840000,0,15,0,00:01:17.2090000,False,Alfa Romeo,0,False,True,
Brazil,1,Guanyu Zhou,00:33:50.7610000,0,16,0,00:01:17.3000000,False,Alfa Romeo,0,False,True,
Brazil,1,Kevin Magnussen,00:33:53.0750000,0,17,0,00:01:17.5600000,False,Haas,0,False,True,
Brazil,1,Lance Stroll,00:33:53.2660000,0,18,0,00:01:17.3750000,False,Aston Martin,0,False,True,
Brazil,1,dev-Tobby,00:11:36.5860000,0,19,0,00:01:14.8740000,False,McLaren,0,False,False,
Brazil,1,Logan Sargeant,00:32:39.1460000,0,20,0,00:01:16.7410000,False,Williams,0,False,True,
