TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Singapore,1,kkulkkule,00:37:11.3400000,26,1,0,00:01:37.0540000,True,Williams,0,False,False,
Singapore,1,Fernando Alonso,00:37:24.5340000,18,2,0,00:01:38.8200000,False,Aston Martin,0,False,True,
Singapore,1,Yuki Tsunoda,00:37:28.4970000,15,3,0,00:01:38.7240000,False,AlphaTauri,0,False,True,
Singapore,1,0x5e0x5e,00:37:28.5660000,12,4,0,00:01:37.2750000,False,Alpine,0,False,False,
Singapore,1,Oscar Piastri,00:37:28.7780000,10,5,0,00:01:38.2220000,False,McLaren,0,False,True,
Singapore,1,Guanyu Zhou,00:37:29.1050000,8,6,0,00:01:38.9130000,False,Alfa Romeo,0,False,True,
Singapore,1,Max Verstappen,00:37:29.6800000,6,7,0,00:01:38.9610000,False,Red Bull,0,False,True,
Singapore,1,Nico Hulkenberg,00:37:30.1170000,4,8,0,00:01:37.9210000,False,Haas,0,False,True,
Singapore,1,Valtteri Bottas,00:37:30.8390000,2,9,0,00:01:38.6750000,False,Alfa Romeo,0,False,True,
Singapore,1,Lewis Hamilton,00:37:31.3420000,1,10,0,00:01:38.9870000,False,Mercedes-AMG Petronas,0,False,True,
Singapore,1,dev-Tobby,00:37:21.3090000,0,11,0,00:01:39.6010000,False,McLaren,0,False,False,
Singapore,1,George Russell,00:37:32.0890000,0,12,0,00:01:38.8020000,False,Mercedes-AMG Petronas,0,False,True,
Singapore,1,Kevin Magnussen,00:37:40.1110000,0,13,0,00:01:38.5480000,False,Haas,0,False,True,
Singapore,1,Charles Leclerc,00:37:41.9370000,0,14,0,00:01:39.1300000,False,Ferrari,0,False,True,
Singapore,1,Daniel Ricciardo,00:37:42.3200000,0,15,0,00:01:38.5610000,False,World Car,0,False,True,
Singapore,1,Pierre Gasly,00:37:43.1300000,0,16,0,00:01:38.3970000,False,Alpine,0,False,True,
Singapore,1,Sergio Perez,00:37:43.7030000,0,17,0,00:01:38.4920000,False,Red Bull,0,False,True,
Singapore,1,Carlos Sainz,00:37:44.5680000,0,18,0,00:01:38.9200000,False,Ferrari,0,False,True,
Singapore,1,Lance Stroll,00:37:45.2320000,0,19,0,00:01:38.4620000,False,Aston Martin,0,False,True,
Singapore,1,Logan Sargeant,00:23:15.7630000,0,20,0,00:01:39.8990000,False,Williams,0,False,True,
