TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Imola,1,0x5e0x5e,00:35:07.8530000,25,1,0,00:01:24.0600000,False,Alpine,0,False,False,
Imola,1,Sergio Perez,00:35:14.3700000,18,2,0,00:01:25.5350000,False,Red Bull,0,False,True,
Imola,1,Fernando Alonso,00:35:15.3070000,15,3,0,00:01:28.9050000,False,Aston Martin,0,False,True,
Imola,1,Max Verstappen,00:35:15.5500000,12,4,0,00:01:28.8730000,False,Red Bull,0,False,True,
Imola,1,George Russell,00:35:16.1800000,10,5,0,00:01:29.1480000,False,Mercedes-AMG Petronas,0,False,True,
Imola,1,Oscar Piastri,00:35:17.3750000,8,6,0,00:01:29.3860000,False,McLaren,0,False,True,
Imola,1,Logan Sargeant,00:35:18.8040000,6,7,0,00:01:30.1240000,False,Williams,0,False,True,
Imola,1,Yuki Tsunoda,00:35:19.2780000,4,8,0,00:01:29.9890000,False,AlphaTauri,0,False,True,
Imola,1,Charles Leclerc,00:35:20.2890000,2,9,0,00:01:28.5810000,False,Ferrari,0,False,True,
Imola,1,Nico Hulkenberg,00:35:22.4930000,1,10,0,00:01:28.6880000,False,Haas,0,False,True,
Imola,1,Lance Stroll,00:35:22.6510000,0,11,0,00:01:22.8410000,True,Aston Martin,0,False,True,
Imola,1,Carlos Sainz,00:35:23.5280000,0,12,0,00:01:29.8290000,False,Ferrari,0,False,True,
Imola,1,Pierre Gasly,00:35:25.7520000,0,13,0,00:01:31.1170000,False,Alpine,0,False,True,
Imola,1,Guanyu Zhou,00:35:26.3390000,0,14,0,00:01:30.5850000,False,Alfa Romeo,0,False,True,
Imola,1,Daniel Ricciardo,00:35:26.3820000,0,15,0,00:01:31.0820000,False,World Car,0,False,True,
Imola,1,Valtteri Bottas,00:35:26.7850000,0,16,0,00:01:30.3630000,False,Alfa Romeo,0,False,True,
Imola,1,Kevin Magnussen,00:35:27.1870000,0,17,0,00:01:30.6220000,False,Haas,0,False,True,
Imola,1,kkulkkule,00:32:21.1980000,0,18,0,00:01:31.8890000,False,Williams,0,False,False,
Imola,1,dev-Tobby,00:34:02.7020000,0,19,0,00:01:26.9600000,False,McLaren,0,False,False,
Imola,1,Lewis Hamilton,00:34:44.0730000,0,20,0,00:01:28.6640000,False,Mercedes-AMG Petronas,0,False,True,
