TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Austria,1,0x5e0x5e,00:29:23.0970000,25,1,0,00:01:08.0470000,False,Alpine,0,False,False,
Austria,1,kkulkkule,00:29:51.2730000,19,2,0,00:01:06.8610000,True,Williams,0,False,False,
Austria,1,dev-Tobby,00:30:01.8180000,15,3,0,00:01:08.7080000,False,McLaren,0,False,False,
Austria,1,Yuki Tsunoda,00:30:20.0110000,12,4,0,00:01:10.4940000,False,AlphaTauri,0,False,True,
Austria,1,George Russell,00:30:23.7550000,10,5,0,00:01:10.8410000,False,Mercedes-AMG Petronas,0,False,True,
Austria,1,Charles Leclerc,00:30:24.1510000,8,6,0,00:01:10.9790000,False,Ferrari,0,False,True,
Austria,1,Max Verstappen,00:30:26.0150000,6,7,0,00:01:10.8860000,False,Red Bull,0,False,True,
Austria,1,Oscar Piastri,00:30:26.4820000,4,8,0,00:01:11.0340000,False,McLaren,0,False,True,
Austria,1,Lewis Hamilton,00:30:29.7570000,2,9,0,00:01:11.1230000,False,Mercedes-AMG Petronas,0,False,True,
Austria,1,Daniel Ricciardo,00:30:30.1430000,1,10,0,00:01:10.7610000,False,World Car,0,False,True,
Austria,1,Guanyu Zhou,00:29:24.2720000,0,11,0,00:01:11.2480000,False,Alfa Romeo,0,False,True,
Austria,1,Kevin Magnussen,00:29:25.0870000,0,12,0,00:01:11.3030000,False,Haas,0,False,True,
Austria,1,Nico Hulkenberg,00:29:25.6060000,0,13,0,00:01:11.4570000,False,Haas,0,False,True,
Austria,1,Lance Stroll,00:29:26.3750000,0,14,0,00:01:11.3460000,False,Aston Martin,0,False,True,
Austria,1,Carlos Sainz,00:29:26.7850000,0,15,0,00:01:11.1490000,False,Ferrari,0,False,True,
Austria,1,Sergio Perez,00:29:27.7560000,0,16,0,00:01:11.3700000,False,Red Bull,0,False,True,
Austria,1,Pierre Gasly,00:29:28.7820000,0,17,0,00:01:11.4250000,False,Alpine,0,False,True,
Austria,1,Valtteri Bottas,00:30:30.5390000,0,18,0,00:01:10.7410000,False,Alfa Romeo,0,False,True,
Austria,1,Logan Sargeant,00:30:32.7990000,0,19,0,00:01:11.3350000,False,Williams,0,False,True,
Austria,1,Fernando Alonso,00:27:09.7720000,0,20,0,00:01:10.8500000,False,Aston Martin,0,False,True,
