TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Belgium,1,Yuki Tsunoda,00:37:35.5280000,25,1,0,00:01:51.5410000,False,AlphaTauri,0,False,True,
Belgium,1,George Russell,00:37:36.0940000,18,2,0,00:01:51.9340000,False,Mercedes-AMG Petronas,0,False,True,
Belgium,1,Lewis Hamilton,00:37:36.5060000,15,3,0,00:01:52.3770000,False,Mercedes-AMG Petronas,0,False,True,
Belgium,1,Fernando Alonso,00:37:38.7520000,12,4,0,00:01:52.4060000,False,Aston Martin,0,False,True,
Belgium,1,Nico Hulkenberg,00:37:39.1800000,10,5,0,00:01:52.6520000,False,Haas,0,False,True,
Belgium,1,Charles Leclerc,00:37:40.1150000,8,6,0,00:01:52.7680000,False,Ferrari,0,False,True,
Belgium,1,Guanyu Zhou,00:37:40.5270000,6,7,0,00:01:52.3360000,False,Alfa Romeo,0,False,True,
Belgium,1,Valtteri Bottas,00:37:41.6960000,4,8,0,00:01:52.5750000,False,Alfa Romeo,0,False,True,
Belgium,1,0x5e0x5e,00:37:45.8530000,2,9,0,00:01:49.3030000,False,Alpine,0,False,False,
Belgium,1,Sergio Perez,00:37:46.6420000,1,10,0,00:01:52.6540000,False,Red Bull,0,False,True,
Belgium,1,Kevin Magnussen,00:37:47.0200000,0,11,0,00:01:52.7550000,False,Haas,0,False,True,
Belgium,1,Max Verstappen,00:37:49.1400000,0,12,0,00:01:52.6400000,False,Red Bull,0,False,True,
Belgium,1,Daniel Ricciardo,00:37:49.7640000,0,13,0,00:01:53.0400000,False,World Car,0,False,True,
Belgium,1,Oscar Piastri,00:37:49.9850000,0,14,0,00:01:52.9610000,False,McLaren,0,False,True,
Belgium,1,Lance Stroll,00:37:50.8400000,0,15,0,00:01:53.4340000,False,Aston Martin,0,False,True,
Belgium,1,Pierre Gasly,00:37:51.3620000,0,16,0,00:01:53.2110000,False,Alpine,0,False,True,
Belgium,1,kkulkkule,00:38:21.3720000,0,17,0,00:01:48.1650000,True,Williams,0,False,False,
Belgium,1,Carlos Sainz,00:08:14.4980000,0,18,0,00:01:53.9290000,False,Ferrari,0,False,True,
Belgium,1,Logan Sargeant,00:08:17.4130000,0,19,0,00:01:53.7850000,False,Williams,0,False,True,
Belgium,1,dev-Tobby,00:18:55.5700000,0,20,0,00:01:50.6080000,False,McLaren,0,False,False,
