TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Hungary,1,0x5e0x5e,00:36:05.2620000,26,1,0,00:01:23.0330000,True,Alpine,0,False,False,
Hungary,1,Sergio Perez,00:36:20.4250000,18,2,0,00:01:23.6400000,False,Red Bull,0,False,True,
Hungary,1,Lewis Hamilton,00:36:23.8010000,15,3,0,00:01:23.9770000,False,Mercedes-AMG Petronas,0,False,True,
Hungary,1,Charles Leclerc,00:36:24.2930000,12,4,0,00:01:24.3190000,False,Ferrari,0,False,True,
Hungary,1,George Russell,00:36:26.2800000,10,5,0,00:01:23.7720000,False,Mercedes-AMG Petronas,0,False,True,
Hungary,1,Yuki Tsunoda,00:36:33.2650000,8,6,0,00:01:24.9570000,False,AlphaTauri,0,False,True,
Hungary,1,Carlos Sainz,00:36:36.0700000,6,7,0,00:01:24.8410000,False,Ferrari,0,False,True,
Hungary,1,kkulkkule,00:36:36.9910000,4,8,0,00:01:24.2770000,False,Williams,0,False,False,
Hungary,1,Lance Stroll,00:36:39.2310000,2,9,0,00:01:24.8900000,False,Aston Martin,0,False,True,
Hungary,1,Guanyu Zhou,00:36:42.3680000,1,10,0,00:01:25.4270000,False,Alfa Romeo,0,False,True,
Hungary,1,Max Verstappen,00:36:42.3810000,0,11,0,00:01:24.0360000,False,Red Bull,0,False,True,
Hungary,1,dev-Tobby,00:36:44.7370000,0,12,0,00:01:24.1250000,False,McLaren,0,False,False,
Hungary,1,Logan Sargeant,00:36:45.0160000,0,13,0,00:01:25.3000000,False,Williams,0,False,True,
Hungary,1,Valtteri Bottas,00:36:45.2200000,0,14,0,00:01:24.9810000,False,Alfa Romeo,0,False,True,
Hungary,1,Daniel Ricciardo,00:36:45.4610000,0,15,0,00:01:25.1880000,False,World Car,0,False,True,
Hungary,1,Oscar Piastri,00:36:45.6350000,0,16,0,00:01:24.4160000,False,McLaren,0,False,True,
Hungary,1,Pierre Gasly,00:36:46.5590000,0,17,0,00:01:24.9620000,False,Alpine,0,False,True,
Hungary,1,Nico Hulkenberg,00:36:53.3870000,0,18,0,00:01:25.9970000,False,Haas,0,False,True,
Hungary,1,Fernando Alonso,00:36:57.5630000,0,19,0,00:01:25.0530000,False,Aston Martin,0,False,True,
Hungary,1,Kevin Magnussen,00:19:43.9380000,0,20,0,00:01:25.7980000,False,Haas,0,False,True,
