TrackName,Tier,PlayerName,Time,Points,Position,Penalty,FastestLap,HasFastestLap,ConstructorName,PenaltyPointsApplied,IsReserve,IsAi,
Miami,1,George Russell,00:37:19.7360000,25,1,0,00:01:35.5540000,False,Mercedes-AMG Petronas,0,False,True,
Miami,1,Fernando Alonso,00:37:21.7730000,18,2,0,00:01:35.7720000,False,Aston Martin,0,False,True,
Miami,1,kkulkkule,00:37:22.6630000,16,3,0,00:01:34.4700000,True,Alpine,0,False,False,
Miami,1,Daniel Ricciardo,00:37:29.9980000,12,4,0,00:01:37.6350000,False,World Car,0,False,True,
Miami,1,Lando Norris,00:37:30.5670000,10,5,0,00:01:35.5740000,False,McLaren,0,False,True,
Miami,1,Nico Hulkenberg,00:37:31.8630000,8,6,0,00:01:36.1920000,False,Haas,0,False,True,
Miami,1,Charles Leclerc,00:37:33.0440000,6,7,0,00:01:35.7170000,False,Ferrari,0,False,True,
Miami,1,Valtteri Bottas,00:37:33.3680000,4,8,0,00:01:35.8890000,False,Alfa Romeo,0,False,True,
Miami,1,Carlos Sainz,00:37:35.5850000,2,9,0,00:01:38.5980000,False,Ferrari,0,False,True,
Miami,1,Oscar Piastri,00:37:36.3420000,1,10,0,00:01:37.9810000,False,McLaren,0,False,True,
Miami,1,Logan Sargeant,00:37:37.0320000,0,11,0,00:01:37.8510000,False,Williams,0,False,True,
Miami,1,Pierre Gasly,00:37:37.6850000,0,12,0,00:01:37.7580000,False,Alpine,0,False,True,
Miami,1,Guanyu Zhou,00:37:38.2470000,0,13,0,00:01:37.7070000,False,Alfa Romeo,0,False,True,
Miami,1,Yuki Tsunoda,00:37:38.6800000,0,14,0,00:01:37.7140000,False,AlphaTauri,0,False,True,
Miami,1,Kevin Magnussen,00:37:39.6260000,0,15,0,00:01:37.7710000,False,Haas,0,False,True,
Miami,1,Alex Albon,00:37:40.1780000,0,16,0,00:01:37.8130000,False,Williams,0,False,True,
Miami,1,Max Verstappen,00:37:43.4820000,0,17,0,00:01:36.0850000,False,Red Bull,0,False,True,
Miami,1,dev-Tobby,00:38:06.3650000,0,18,0,00:01:35.2840000,False,Red Bull,0,False,False,
Miami,1,Lewis Hamilton,00:27:23.0870000,0,19,0,00:01:35.4710000,False,Mercedes-AMG Petronas,0,False,True,
Miami,1,0x5e0x5e,00:35:09.9270000,0,20,0,00:01:37.3580000,False,Aston Martin,0,False,False,
